Groupe de la nomenclature INCA 2,Libellé,Type,Date,Région,Vague,Unité,Famille de substances,Substance,Contamination rapportée,LB,UB,MB
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,2,2,mg/kg ,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,8,2,mg/kg ,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2009,6,2,mg/kg ,Additifs,Rocou  (E160b),"ND (2,5)",0,2.5,1.25
Boissons alcoolisées,champagne,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Boissons alcoolisées,champagne,N,2008,99,2,mg/l,Additifs,Rocou  (E160b),,,,
Charcuterie,foie gras,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,foie gras,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2008,1,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2008,2,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2008,5,1,mg/kg ,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2008,8,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2008,9,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2009,5,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Crustacés et mollusques,crevette,R,2009,6,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Fromages,fromage à pâte ferme enrobé de cire,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Fromages,fromage à pâte ferme enrobé de cire,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Margarine,margarine au tournesol,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),ND (5),0,5.0,2.5
Margarine,margarine au tournesol,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),ND (5),0,5.0,2.5
Boissons fraîches sans alcool,limonade ou clear lime sucrée,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Boissons fraîches sans alcool,limonade ou clear lime sucrée,N,2008,99,2,mg/l,Additifs,Rocou  (E160b),,,,
Boissons fraîches sans alcool,sirop aux extraits de fruits,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Boissons fraîches sans alcool,sirop aux extraits de fruits,N,2008,99,2,mg/l,Additifs,Rocou  (E160b),,,,
Boissons fraîches sans alcool,boisson aux extraits de thé aromatisé,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Boissons fraîches sans alcool,boisson aux extraits de thé aromatisé,N,2008,99,2,mg/l,Additifs,Rocou  (E160b),,,,
Boissons fraîches sans alcool,boisson gazeuse à l'orange avec pulpe sucrée,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Boissons fraîches sans alcool,boisson gazeuse à l'orange avec pulpe sucrée,N,2008,99,2,mg/l,Additifs,Rocou  (E160b),,,,
Boissons fraîches sans alcool,boisson plate à l'orange,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Boissons fraîches sans alcool,boisson plate à l'orange,N,2008,99,2,mg/l,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,gâteau au chocolat,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,gâteau au chocolat,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,cake aux fruits confits,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,cake aux fruits confits,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Biscuits sucrés ou salés et barres,barquette à la pulpe de fruit,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Biscuits sucrés ou salés et barres,barquette à la pulpe de fruit,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,cassoulet,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,cassoulet,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,choucroute,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,choucroute,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,choucroute,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,choucroute,R,2009,6,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,hachis parmentier,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,hachis parmentier,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,hachis parmentier,R,2008,1,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Plats composés,hachis parmentier,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,hachis parmentier,R,2008,2,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Plats composés,hachis parmentier,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,hachis parmentier,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,hachis parmentier,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,hachis parmentier,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,hachis parmentier,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,couscous,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,couscous,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,couscous,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,couscous,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,couscous,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,couscous,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,couscous,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,couscous,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,couscous,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,couscous,R,2009,6,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Plats composés,cordon bleu de volaille,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Plats composés,cordon bleu de volaille,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Plats composés,taboulé,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,taboulé,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,taboulé,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,taboulé,R,2008,8,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Plats composés,taboulé,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Plats composés,taboulé,R,2009,6,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Charcuterie,merguez,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,merguez,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,merguez,R,2008,2,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,merguez,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,merguez,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,merguez,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisse de strasbourg,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisse de strasbourg,R,2008,2,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisse de strasbourg,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisse de strasbourg,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisse de strasbourg,R,2008,8,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisse de strasbourg,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisse de strasbourg,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Chocolat,barre chocolatée biscuitée,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Chocolat,barre chocolatée biscuitée,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Sucres et dérivés,bonbons tout type,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Sucres et dérivés,bonbons tout type,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Chocolat,chocolat au lait,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Chocolat,chocolat au lait,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Chocolat,chocolat au lait aux fruits secs,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Chocolat,chocolat au lait aux fruits secs,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Chocolat,pâte à tartiner chocolatée,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Chocolat,pâte à tartiner chocolatée,N,2007,99,1,mg/l,Additifs,Rocou  (E160b),,,,
Chocolat,pâte à tartiner chocolatée,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Biscuits sucrés ou salés et barres,biscuit apéritif,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Biscuits sucrés ou salés et barres,biscuit apéritif,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Biscuits sucrés ou salés et barres,biscuit sec au chocolat,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Biscuits sucrés ou salés et barres,biscuit sec au chocolat,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Biscuits sucrés ou salés et barres,biscuit sec,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Biscuits sucrés ou salés et barres,biscuit sec,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,moelleux au chocolat,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,moelleux au chocolat,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,gateau moelleux fourré ou non,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,gateau moelleux fourré ou non,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,"chou, chouquette",N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,"chou, chouquette",N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,crêpe sucrée,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,crêpe sucrée,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,crêpe ou gaufre,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,crêpe ou gaufre,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,gâteau,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,gâteau,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,tarte ou tartelette,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),,,,
Pâtisseries et gâteaux,tarte ou tartelette,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),,,,
Fromages,fromage fondu,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Fromages,fromage fondu,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Fromages,camembert et apparenté,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Fromages,camembert et apparenté,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Fromages,"cantal, morbier et apparenté",N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Fromages,"cantal, morbier et apparenté",N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Fromages,chèvre,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Fromages,chèvre,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Fromages,edam et apparenté,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),4.5,4.5,4.5,4.5
Fromages,edam et apparenté,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),12.2,12.2,12.2,12.2
Fromages,gruyère,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Fromages,gruyère,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),"ND (0,25)",0,0.25,0.125
Margarine,margarine allégée,N,2007,99,1,mg/kg,Additifs,Rocou  (E160b),ND (5),0,5.0,2.5
Margarine,margarine allégée,N,2008,99,2,mg/kg,Additifs,Rocou  (E160b),ND (5),0,5.0,2.5
Viande,bœuf steak,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,bœuf steak,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,bœuf steak,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,bœuf steak,R,2008,1,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Viande,bœuf steak,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,bœuf steak,R,2008,2,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Viande,bœuf steak,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,bœuf steak,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,bœuf steak,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,bœuf steak,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,bœuf steak,R,2008,8,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Viande,bœuf steak,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,bœuf steak,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,bœuf steak,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,bœuf steak,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,bœuf steak,R,2009,6,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Viande,côte de porc,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,côte de porc,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,côte de porc,R,2008,1,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Viande,côte de porc,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,côte de porc,R,2008,2,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Viande,côte de porc,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,côte de porc,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,côte de porc,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,côte de porc,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,côte de porc,R,2008,8,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Viande,côte de porc,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,côte de porc,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,côte de porc,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,côte de porc,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,côte de porc,R,2009,6,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Viande,rôti de porc,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,rôti de porc,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,rôti de porc,R,2008,1,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Viande,rôti de porc,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,rôti de porc,R,2008,2,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Viande,rôti de porc,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,rôti de porc,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,rôti de porc,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,rôti de porc,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,rôti de porc,R,2008,8,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Viande,rôti de porc,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,rôti de porc,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,rôti de porc,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,rôti de porc,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Viande,rôti de porc,R,2009,6,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Abats,foie,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Abats,foie,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Abats,foie,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Abats,foie,R,2008,8,2,mg/kg,Additifs,Rocou  (E160b),,,,
Abats,foie,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Abats,foie,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Abats,foie,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Abats,foie,R,2009,6,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,"lard, bacon",R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,"lard, bacon",R,2008,1,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,"lard, bacon",R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,"lard, bacon",R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,chipolata,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,chipolata,R,2008,8,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2008,1,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2008,2,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2008,8,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cuit,R,2009,6,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cru,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cru,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cru,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cru,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cru,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cru,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cru,R,2008,8,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cru,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cru,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cru,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cru,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,jambon cru,R,2009,6,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2008,1,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2008,2,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2008,8,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2008,34,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,saucisson sec,R,2009,6,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,pâté,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,pâté,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,pâté,R,2008,1,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,pâté,R,2008,2,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,pâté,R,2008,2,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,pâté,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,pâté,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,pâté,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,pâté,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,pâté,R,2008,8,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,pâté,R,2008,9,1,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,pâté,R,2008,9,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,pâté,R,2009,5,2,mg/kg,Additifs,Rocou  (E160b),,,,
Charcuterie,pâté,R,2009,6,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),carotte,R,2007,1,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),carotte,R,2007,7,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),carotte,R,2007,34,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),carotte,R,2008,1,2,mg/kg ,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),carotte,R,2008,5,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),carotte,R,2008,6,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),carotte,R,2008,7,2,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),carotte,R,2008,8,1,mg/kg,Additifs,Rocou  (E160b),,,,
Légumes (hors pomme de terre),carotte,R,2008,8,2,mg/kg ,Additifs,Rocou  (E160b),,,,
